repost_id,create_time,create_date_time,retweeted_note_id,content,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,at_count,user_id,nickname,gender,profile_url,avatar,desc,follows,fans,statuses_count
5237923429482536,1764330523,2025-11-28 11:48:43+08:00,5237898580330277,转发微博,0,0,0,1773636986334,https://m.weibo.cn/detail/5237923429482536,上海,0,5143363224,何似在人间喵,女,https://m.weibo.cn/u/5143363224?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/005C51Jmly8i8415drkidj30e80e8my4.jpg?KID=imgbed,tva&Expires=1773647786&ssig=P5PPs6fhjj",人生短暂 开心最重要,2150,570,1825
5238401978603041,1764444619,2025-11-29 19:30:19+08:00,5238250453337506,人家都说了是 openreview了,0,0,0,1773637049333,https://m.weibo.cn/detail/5238401978603041,湖南,0,6852943440,天天信迷信,女,https://m.weibo.cn/u/6852943440?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.18.295.295.180/007tMfDOly8fx8w4zgq69j308709jjsi.jpg?KID=imgbed,tva&Expires=1773647849&ssig=JI50ZGqaBq",,1604,37,379
5238254095826993,1764409360,2025-11-29 09:42:40+08:00,5238250453337506,大事件，可能引发很多人结仇了,5,0,0,1773637049338,https://m.weibo.cn/detail/5238254095826993,山东,0,2194035935,蚁工厂,男,https://m.weibo.cn/u/2194035935?launchid=10000360-page_H5,"https://tva2.sinaimg.cn/crop.236.115.350.350.180/82c654dfjw8f0gg3bp8uij20ne0gjt92.jpg?KID=imgbed,tva&Expires=1773647849&ssig=voyBoZ7Qul",,2258,56.5万,54166
5238009395937554,1764351019,2025-11-28 17:30:19+08:00,5238005488943273,转发微博,0,0,0,1773637112138,https://m.weibo.cn/detail/5238009395937554,山东,0,2209059857,my686,男,https://m.weibo.cn/u/2209059857?launchid=10000360-page_H5,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/83ab9411jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1773647911&ssig=pvTbyaxXGY",,2724,4.7万,340610
5238005905233869,1764350188,2025-11-28 17:16:28+08:00,5238005488943273,转发微博,0,0,0,1773637112144,https://m.weibo.cn/detail/5238005905233869,广东,0,1010512984,万策尽矣,女,https://m.weibo.cn/u/1010512984?launchid=10000360-page_H5,"https://tva1.sinaimg.cn/crop.0.7.173.173.180/3c3b3458jw8f19q9dwmrdj2050050q35.jpg?KID=imgbed,tva&Expires=1773647911&ssig=h8ydqdn57v",型月/轨迹/霹雳/山口山/明日方舟/苏丹的游戏/石头门/异度之刃3/博德之门3,1329,3310,69181
5238037307197969,1764357675,2025-11-28 19:21:15+08:00,5237877883011247,修修补补又一年//@Maeiee:刺激//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的   查看图片 //@文軾:太刺激了,0,0,0,1773637174105,https://m.weibo.cn/detail/5238037307197969,江苏,3,7409053086,匪兕匪虎目含泪眼婆娑,男,https://m.weibo.cn/u/7409053086?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0085pDaely8gcnou537bhj30u00u041c.jpg?KID=imgbed,tva&Expires=1773647973&ssig=fbKU8zJ7vw",万水千山，red or blue？,1285,277,4804
5237998772030944,1764348487,2025-11-28 16:48:07+08:00,5237877883011247,為什麼雙非本科畢業無產出的人也可以審評//@Maeiee:刺激//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的   查看图片 //@文軾:太刺激了,0,0,0,1773637174121,https://m.weibo.cn/detail/5237998772030944,中国澳门,3,7903498158,极品眠公子,女,https://m.weibo.cn/u/7903498158?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008CSgUKly8ib7l0gi102j30u00u0tb4.jpg?KID=imgbed,tva&Expires=1773647973&ssig=hgJcl9XOh7",镇魂♡/我号很烂不要手抖关注又秒取/不用因为评论关注我/不回pm不回fo/访客已关,725,32,896
5237992986776163,1764347108,2025-11-28 16:25:08+08:00,5237877883011247,太好笑了 from rebuttal to re-battle,0,1,0,1773637174132,https://m.weibo.cn/detail/5237992986776163,广东,0,6467804719,西瓜鱼鱼玉米青菜,男,https://m.weibo.cn/u/6467804719?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0073IfsXly8hs9ho4qvloj30u00u0aby.jpg?KID=imgbed,tva&Expires=1773647973&ssig=aakaDKnjT3",うさぎは最高です!!,784,63,612
5237987065728048,1764345696,2025-11-28 16:01:36+08:00,5237877883011247,//@丕子:光怪陆离,0,0,0,1773637174137,https://m.weibo.cn/detail/5237987065728048,中国澳门,1,6990903687,Dreamer_CYH,男,https://m.weibo.cn/u/6990903687?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1006.1006.180/007D77p5ly8ge4uyn7gn0j30ry0ryq9d.jpg?KID=imgbed,tva&Expires=1773647973&ssig=%2B4Y%2BOIKyTZ",,1285,55,44744
5237983122033656,1764344756,2025-11-28 15:45:56+08:00,5237877883011247,//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的   查看图片 //@文軾:太刺激了,0,0,0,1773637174143,https://m.weibo.cn/detail/5237983122033656,北京,2,3723218991,咸鱼西饭,男,https://m.weibo.cn/u/3723218991?launchid=10000360-page_H5,"https://tva1.sinaimg.cn/crop.4.0.196.196.180/ddebd02fjw1ejy4ild9m4j205l05idg5.jpg?KID=imgbed,tva&Expires=1773647973&ssig=uIGm8Wt%2BmE",,61,1,21147
5237963711580896,1764340128,2025-11-28 14:28:48+08:00,5237877883011247,//@丕子:光怪陆离,0,0,0,1773637174151,https://m.weibo.cn/detail/5237963711580896,上海,1,7737769880,重生之我爱我家,女,https://m.weibo.cn/u/7737769880?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008rETq0ly8hwf07cspdsj30u00u0443.jpg?KID=imgbed,tva&Expires=1773647973&ssig=%2B76szpcyWV",劣精滞销，救救我们,2735,580,94219
5237951212553246,1764337148,2025-11-28 13:39:08+08:00,5237877883011247,//@夜的咖啡:刺激//@Maeiee:刺激//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的 查看图片 //@文軾:太刺激了,0,0,0,1773637174158,https://m.weibo.cn/detail/5237951212553246,浙江,4,5404633672,朱黎俊的粉丝,男,https://m.weibo.cn/u/5404633672?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.316.316.180/005TLi6Qly8h8npwoxvxkj308s08sgm3.jpg?KID=imgbed,tva&Expires=1773647973&ssig=9CUzforSUE",富强、民主、文明、和谐、自由、平等、公正、法治、爱国、敬业、诚信、友善,394,39,2961
5237950943071556,1764337084,2025-11-28 13:38:04+08:00,5237877883011247,//@BobTuanDB://@Maeiee:刺激//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的 查看图片 //@文軾:太刺激了,0,0,0,1773637174170,https://m.weibo.cn/detail/5237950943071556,英国,4,2707301552,御田知桥,男,https://m.weibo.cn/u/2707301552?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/a15e24b0ly8h8edj2bhm9j20u00u0dhs.jpg?KID=imgbed,tva&Expires=1773647973&ssig=6OLaKDjID9",在星河之外,500,461,16898
5237949792782913,1764336810,2025-11-28 13:33:30+08:00,5237877883011247,//@Maeiee:刺激//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的 查看图片 //@文軾:太刺激了,1,0,1,1773637180774,https://m.weibo.cn/detail/5237949792782913,北京,3,5316461624,BobTuanDB,男,https://m.weibo.cn/u/5316461624?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/005NNkx2ly8gpu3kwje1zj30e80e8wj0.jpg?KID=imgbed,tva&Expires=1773647980&ssig=NpxmzmulKc",,909,214,10316
5237934974306347,1764333277,2025-11-28 12:34:37+08:00,5237877883011247,//@Maeiee:刺激//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的   查看图片 //@文軾:太刺激了,0,0,0,1773637180792,https://m.weibo.cn/detail/5237934974306347,四川,3,1796191232,这个名字好呢,男,https://m.weibo.cn/u/1796191232?launchid=10000360-page_H5,"https://tva2.sinaimg.cn/crop.57.31.122.122.180/6b0fb400jw8eqjdylkd3oj206404g0sm.jpg?KID=imgbed,tva&Expires=1773647980&ssig=aM1COl%2F7vS",,613,137,6301
5237931669197275,1764332489,2025-11-28 12:21:29+08:00,5237877883011247,啥13审稿人//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的 查看图片 //@文軾:太刺激了,0,0,0,1773637180808,https://m.weibo.cn/detail/5237931669197275,福建,2,7904907012,再无话说速速动手,女,https://m.weibo.cn/u/7904907012?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/008CYbqcly8hrnn0c52laj30e80e8q3q.jpg?KID=imgbed,tva&Expires=1773647980&ssig=%2FTKRa8S%2FE%2F",人类完蛋啦！,100,8,476
5237925432526207,1764331002,2025-11-28 11:56:42+08:00,5237877883011247,Repost,0,0,0,1773637180822,https://m.weibo.cn/detail/5237925432526207,广西,0,1213545220,Looking-at-you,女,https://m.weibo.cn/u/1213545220?launchid=10000360-page_H5,"https://tva1.sinaimg.cn/crop.0.0.1080.1080.180/48553b04jw8eqxsemk1lhj20u00u0whl.jpg?KID=imgbed,tva&Expires=1773647980&ssig=Y8i%2Fi%2BQwt2",Every step towards your dream today is a step away from your regret tomorrow.,1394,203,12569
5237924004368874,1764330661,2025-11-28 11:51:01+08:00,5237877883011247,刺激//@Maeiee:刺激//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的   查看图片 //@文軾:太刺激了,19,1,1,1773637180827,https://m.weibo.cn/detail/5237924004368874,广东,3,1724889741,夜的咖啡,男,https://m.weibo.cn/u/1724889741?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1024.1024.180/66cfba8dly8iarny4ffekj20sg0sgjsn.jpg?KID=imgbed,tva&Expires=1773647980&ssig=oaEm1ftNwr",不知名博主 爱玩各种逗比游戏,855,15.1万,23149
5237923315187812,1764330496,2025-11-28 11:48:16+08:00,5237877883011247,刺激//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的   查看图片 //@文軾:太刺激了,2,0,7,1773637180841,https://m.weibo.cn/detail/5237923315187812,北京,2,1240212845,Maeiee,男,https://m.weibo.cn/u/1240212845?launchid=10000360-page_H5,"https://tva3.sinaimg.cn/crop.0.0.1080.1080.180/49ec256djw8eumfjtsc6rj20u00u0jug.jpg?KID=imgbed,tva&Expires=1773647980&ssig=0AMB3ybOLZ",Android 工程师 | 西二旗码农 | 乐于分享技术心得,1073,22.5万,20863
5237922438840724,1764330287,2025-11-28 11:44:47+08:00,5237877883011247,//@丕子:光怪陆离,0,0,0,1773637180855,https://m.weibo.cn/detail/5237922438840724,浙江,1,7494836996,乌龟小雯2020,男,https://m.weibo.cn/u/7494836996?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008bdztGly8gi3ezae5izj30u00u0dj6.jpg?KID=imgbed,tva&Expires=1773647980&ssig=SQjmKTiFxd",,443,22,2959
5237920762172620,1764329888,2025-11-28 11:38:08+08:00,5237877883011247,//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的   查看图片 //@文軾:太刺激了,0,0,0,1773637180865,https://m.weibo.cn/detail/5237920762172620,江苏,2,1005724414,海棠树下蔷薇浓,男,https://m.weibo.cn/u/1005724414?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/3bf222fely8gdmoa3ddbmj20u00u0q5m.jpg?KID=imgbed,tva&Expires=1773647980&ssig=H2ZZPTEKG8",各成宇宙，互为人间,4789,583,40654
5237916745860385,1764328931,2025-11-28 11:22:11+08:00,5237877883011247,//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的   查看图片 //@文軾:太刺激了,0,0,0,1773637180875,https://m.weibo.cn/detail/5237916745860385,上海,2,7793479333,123木头人被占用了,男,https://m.weibo.cn/u/7793479333?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.153.128.383.383.180/008vqDZzly8h6qx11e5ccj30j60ht3z0.jpg?KID=imgbed,tva&Expires=1773647980&ssig=907HKRF%2Fl5",哈哈哈哈哈哈哈哈达人，不是好人，是人,1205,276,47560
5237914774801620,1764328461,2025-11-28 11:14:21+08:00,5237877883011247,追更,1,0,0,1773637180889,https://m.weibo.cn/detail/5237914774801620,北京,0,6047944543,三个二带对圈儿,男,https://m.weibo.cn/u/6047944543?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006BiyEDly8gr23n5f3c1j30u00u0js3.jpg?KID=imgbed,tva&Expires=1773647980&ssig=Us6RlcJpAT",Everything you touch surely dies,114,33,502
5237914604670648,1764328420,2025-11-28 11:13:40+08:00,5237877883011247,绝了，但已经有了大范围开盒和对线,1,1,0,1773637187348,https://m.weibo.cn/detail/5237914604670648,浙江,0,5338613080,Capsule_Pro,男,https://m.weibo.cn/u/5338613080?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/005Pih8Aly8gxzpp1bw4oj30n00n0gmi.jpg?KID=imgbed,tva&Expires=1773647987&ssig=UmTP5yWJQe",混日子博主,934,268,4452
5237903565524672,1764325788,2025-11-28 10:29:48+08:00,5237877883011247,刺激//@蚁工厂:原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的  //@文軾:太刺激了,0,0,0,1773637187354,https://m.weibo.cn/detail/5237903565524672,北京,2,6189332814,古典吉他_BLUE,女,https://m.weibo.cn/u/6189332814?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/006KROcCly8g1jo7dg3fkj30ro0ron3u.jpg?KID=imgbed,tva&Expires=1773647987&ssig=QXAaG5GR4L",一张琴，一壶酒，一溪云,477,190,8803
5237902606863083,1764325560,2025-11-28 10:26:00+08:00,5237877883011247,原因是双盲评审网站 OpenReview 数据泄漏，影响不局限于该会，谁给自己打了低分都知道了。。据说还有评审人给自己同研究方向的一律打低分的   查看图片 //@文軾:太刺激了,9,4,13,1773637187369,https://m.weibo.cn/detail/5237902606863083,山东,1,2194035935,蚁工厂,男,https://m.weibo.cn/u/2194035935?launchid=10000360-page_H5,"https://tva2.sinaimg.cn/crop.236.115.350.350.180/82c654dfjw8f0gg3bp8uij20ne0gjt92.jpg?KID=imgbed,tva&Expires=1773647987&ssig=%2FcsAJKWhuE",,2258,56.5万,54166
5237902340788067,1764325496,2025-11-28 10:24:56+08:00,5237877883011247,光怪陆离,3,0,3,1773637187378,https://m.weibo.cn/detail/5237902340788067,江苏,0,1665335994,丕子,男,https://m.weibo.cn/u/1665335994?launchid=10000360-page_H5,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/634302bajw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1773647987&ssig=d4kbxsccOL","What I cannot create, I do not understand.",2724,12.3万,23471
5237898905125517,1764324677,2025-11-28 10:11:17+08:00,5237877883011247,太刺激了,0,0,14,1773637187382,https://m.weibo.cn/detail/5237898905125517,美国,0,1866123141,文軾,男,https://m.weibo.cn/u/1866123141?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1024.1024.180/6f3ac785ly8gbcpn57zhxj20sg0sgdgo.jpg?KID=imgbed,tva&Expires=1773647987&ssig=yIOMe9afdx",侵晓霜晨月，蟾宫伐桂声,16,18,4176
5238874876150230,1764557367,2025-12-01 02:49:27+08:00,5238365286042451,转发微博,0,0,0,1773637242027,https://m.weibo.cn/detail/5238874876150230,湖北,0,6258809290,玉猫201705,女,https://m.weibo.cn/u/6258809290?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.331.331.180/006PzkcWly8hngkswxgkfj3097097aae.jpg?KID=imgbed,tva&Expires=1773648041&ssig=y8HhUiAg9B",我自横刀向天笑，去留肝胆两昆仑,786,39,19538
5238091670358831,1764370636,2025-11-28 22:57:16+08:00,5238082921305119,转发微博,1,0,0,1773637364338,https://m.weibo.cn/detail/5238091670358831,广东,0,7181375425,uua_2026,男,https://m.weibo.cn/u/7181375425?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/007Q0jNTly8i3wa94frhrj30e80e8wet.jpg?KID=imgbed,tva&Expires=1773648164&ssig=6GL5FKc5gH",People die.,356,148,884
5244085092748396,1765799579,2025-12-15 11:52:59+08:00,5242376845265639,转发微博,0,0,0,1773637461878,https://m.weibo.cn/detail/5244085092748396,广东,0,3786019297,槛牢中的满月,女,https://m.weibo.cn/u/3786019297?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/e1aa11e1ly8i68hvky3e0j20go0gogm8.jpg?KID=imgbed,tva&Expires=1773648261&ssig=RyXqokvXnD",一个观众,5082,67,55623
5244007516998384,1765781084,2025-12-15 06:44:44+08:00,5242376845265639,草哈哈哈哈,0,0,0,1773637461882,https://m.weibo.cn/detail/5244007516998384,上海,0,7689047351,Satomi_Toka,男,https://m.weibo.cn/u/7689047351?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/008omssLly8hxmfxfnhwvj30e80e8wfk.jpg?KID=imgbed,tva&Expires=1773648261&ssig=LXtPfhyJ%2F2",原神+崩坏星穹铁道+魔法少女小圆+孤独摇滚+碧蓝档案+邦邦，爱美+PPP推，音宝rtc，无情的转发机器。,1111,503,30250
5243381431143973,1765631813,2025-12-13 13:16:53+08:00,5242376845265639,转发微博,0,0,0,1773637461884,https://m.weibo.cn/detail/5243381431143973,福建,0,5536829795,anlee1,男,https://m.weibo.cn/u/5536829795?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0062HYmnly8h58fgsqmvwj30u00u0wfu.jpg?KID=imgbed,tva&Expires=1773648261&ssig=MFFZJfTlIN",,7319,119,68471
5243049642820685,1765552709,2025-12-12 15:18:29+08:00,5242376845265639,转发微博,0,0,0,1773637461890,https://m.weibo.cn/detail/5243049642820685,北京,0,6144534759,晚安GPT,女,https://m.weibo.cn/u/6144534759?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1002.1002.180/006HPQblly8getdwnsahaj30ru0ruwga.jpg?KID=imgbed,tva&Expires=1773648261&ssig=ef6hD2Ktqr",日拱一卒,707,331,5600
5242986980969494,1765537769,2025-12-12 11:09:29+08:00,5242376845265639,转发微博,0,0,0,1773637461895,https://m.weibo.cn/detail/5242986980969494,河南,0,2656491334,溪午不闻钟一,男,https://m.weibo.cn/u/2656491334?launchid=10000360-page_H5,"https://tva4.sinaimg.cn/crop.0.0.0.0.180/9e56d746gw1eeajay3qf5g2050050dft.gif?KID=imgbed,tva&Expires=1773648261&ssig=FdzlDASsVG",,4888,330,8831
5242728981206569,1765476257,2025-12-11 18:04:17+08:00,5242376845265639,转发微博,0,0,0,1773637461900,https://m.weibo.cn/detail/5242728981206569,广东,0,6099997875,花光年AI,男,https://m.weibo.cn/u/6099997875?launchid=10000360-page_H5,"https://tva3.sinaimg.cn/crop.0.0.996.996.180/006EOY6vjw8fbcoqsi9ppj30ro0rpn0v.jpg?KID=imgbed,tva&Expires=1773648261&ssig=PS7TtJJhsV",,1578,700,78538
5242548474086363,1765433221,2025-12-11 06:07:01+08:00,5242376845265639,转发微博,0,0,0,1773637461904,https://m.weibo.cn/detail/5242548474086363,广东,0,1912934215,Travelerlife-Song,女,https://m.weibo.cn/u/1912934215?launchid=10000360-page_H5,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/72050f47jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1773648261&ssig=xhBKNffR3h",但行好事，莫问前程。,3460,948,37664
5242434877653175,1765406136,2025-12-10 22:35:36+08:00,5242376845265639,转发微博,0,0,0,1773637461909,https://m.weibo.cn/detail/5242434877653175,上海,0,7737769880,重生之我爱我家,女,https://m.weibo.cn/u/7737769880?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008rETq0ly8hwf07cspdsj30u00u0443.jpg?KID=imgbed,tva&Expires=1773648261&ssig=iMMj9poOn3",劣精滞销，救救我们,2735,580,94219
5245142688597612,1766051730,2025-12-18 09:55:30+08:00,5244848534717728,幸福满满 有意思,0,0,0,1773637608665,https://m.weibo.cn/detail/5245142688597612,河北,0,8471855214,HiLL吃辣椒古酱,男,https://m.weibo.cn/u/8471855214?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.180.180.180/009fl2y2ly8i8inynw6qqj30500500so.jpg?KID=imgbed,tva&Expires=1773648408&ssig=3HTU3JubQC",既然改變悟到環境就唯有改變自己,176,6,12
5245126756008656,1766047931,2025-12-18 08:52:11+08:00,5244848534717728,顶你 冲鸭 怀念从前,0,0,0,1773637608671,https://m.weibo.cn/detail/5245126756008656,广西,0,8285308200,用户8285308200,女,https://m.weibo.cn/u/8285308200?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.180.180.180/0092Ij9ely8i7alpdb7mzj3050050743.jpg?KID=imgbed,tva&Expires=1773648408&ssig=kJe6VY6Ngj",cgm初了解,1042,1,11
5245117380430573,1766045696,2025-12-18 08:14:56+08:00,5244848534717728, 这期完成度好高 我愿称之为今天的惊喜 给跪了,0,0,0,1773637608678,https://m.weibo.cn/detail/5245117380430573,陕西,0,4054436735,芋圆要全汾糖,女,https://m.weibo.cn/u/4054436735?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.180.180.180/f1a9cb7fly8i8ikzot1bcj2050050wee.jpg?KID=imgbed,tva&Expires=1773648408&ssig=NmqQrGjbMz",0911❤️,148,1,7
5245054320115734,1766030660,2025-12-18 04:04:20+08:00,5244848534717728, 幸福满满,0,0,0,1773637608683,https://m.weibo.cn/detail/5245054320115734,北京,0,4081584281,随便云云酝曰,女,https://m.weibo.cn/u/4081584281?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.180.180.180/f3480899ly8i7oh2dnu70j2050050glg.jpg?KID=imgbed,tva&Expires=1773648408&ssig=7J%2BVet6XFz",👀,46,1,11
5244528134980580,1765905208,2025-12-16 17:13:28+08:00,5241588731348466,说实话，人类会不会把自己最后玩儿崩了,0,0,0,1773637673137,https://m.weibo.cn/detail/5244528134980580,北京,0,2057256033,糖果味儿兔美,男,https://m.weibo.cn/u/2057256033?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/7a9f3c61ly8ia8zbxgg3uj20u00u00v4.jpg?KID=imgbed,tva&Expires=1773648473&ssig=eglVsPcm%2Bz",--,255,133,1885
5242650787843647,1765457614,2025-12-11 12:53:34+08:00,5241588731348466,转发微博,0,0,0,1773637673143,https://m.weibo.cn/detail/5242650787843647,甘肃,0,2951458223,哀兵2951458223,男,https://m.weibo.cn/u/2951458223?launchid=10000360-page_H5,"https://tva4.sinaimg.cn/crop.0.0.1080.1080.180/afebadafjw8esqlvrekc7j20u00u0q85.jpg?KID=imgbed,tva&Expires=1773648473&ssig=umcjhaoBbK",,3042,283,12693
5241609920709728,1765209452,2025-12-08 15:57:32+08:00,5241588731348466,转发微博,0,0,0,1773637673153,https://m.weibo.cn/detail/5241609920709728,湖北,0,2931610065,溪行的风,男,https://m.weibo.cn/u/2931610065?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/aebcd1d1ly8i6mbu2nbumj20u00u0gny.jpg?KID=imgbed,tva&Expires=1773648473&ssig=ZoYZVin5eL",诗词养心馆        印「敬藏」之心，养当下之我。        在这里，用一份恭敬，探寻唐诗宋词中藏着的生命智慧。        主理人：溪行的风,638,2248,327508
5239268961419721,1764651324,2025-12-02 04:55:24+08:00,5239119076658552,转发微博,0,0,0,1773637727940,https://m.weibo.cn/detail/5239268961419721,俄罗斯,0,5974492728,大收纳柜,女,https://m.weibo.cn/u/5974492728?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.812.812.180/006wkmtWly8h9ltyueyl5j30mk0mk41h.jpg?KID=imgbed,tva&Expires=1773648527&ssig=rWCoZAvGp9",摇滚可以陶冶情操～电音可以拿来扭腰～百年rps深情款款,1352,2659,24079
5239144274199968,1764621596,2025-12-01 20:39:56+08:00,5239119076658552,轉發微博,0,0,0,1773637727945,https://m.weibo.cn/detail/5239144274199968,安徽,0,1408018567,insomniaQ,男,https://m.weibo.cn/u/1408018567?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/53eca887ly8gtw5di542mj20e80e8755.jpg?KID=imgbed,tva&Expires=1773648527&ssig=raMcI%2BNwOy",,415,232,18872
5239140792926537,1764620765,2025-12-01 20:26:05+08:00,5239119076658552,转发微博,1,0,0,1773637727950,https://m.weibo.cn/detail/5239140792926537,上海,0,5143363224,何似在人间喵,女,https://m.weibo.cn/u/5143363224?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/005C51Jmly8i8415drkidj30e80e8my4.jpg?KID=imgbed,tva&Expires=1773648527&ssig=YVTQD6ZZ7z",人生短暂 开心最重要,2150,570,1825
5238449176319826,1764455872,2025-11-29 22:37:52+08:00,5237906563924066,转发微博,0,0,0,1773638005908,https://m.weibo.cn/detail/5238449176319826,上海,0,1296826312,福叁的壹,女,https://m.weibo.cn/u/1296826312?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1242.1242.180/4d4bffc8ly8fuuynivuw6j20yi0yijuz.jpg?KID=imgbed,tva&Expires=1773648805&ssig=ldOGZQzrGn",哦。,110,120,4693
5238267058588372,1764412452,2025-11-29 10:34:12+08:00,5237906563924066,好想在毕业前也能投个A会感受一下，相比期刊的平静如死水一般的peer review，这种活人感的网络互喷氛围我可真是太向往了,0,0,0,1773638005917,https://m.weibo.cn/detail/5238267058588372,澳大利亚,0,5710056317,-小汪同学在干嘛-,女,https://m.weibo.cn/u/5710056317?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1059.1059.180/006eqOuxly8hz1p7f3faij30tf0tfwgy.jpg?KID=imgbed,tva&Expires=1773648805&ssig=povMNZyJy7",思想上要尖锐，情绪上要圆滑。,252,99,1376
